,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
167,0.5935787203263965,0.34375,54,14,28,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
168,0.7489008439327915,0.7625,42,38,0,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,79,0,0,0
169,0.7734008439327915,0.81875,102,58,0,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,159,0,0,0
170,0.16857872032639654,-0.71875,6,10,80,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
171,0.14858560940166776,-0.75,10,0,70,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7345051010504986,1.818546133838694,2.0,0.9535263884601572,0.8181818181818181,79,0,0,0
172,0.1975370536597299,-0.6484375,18,6,104,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
173,0.5102453869930632,0.13541666666666663,38,22,36,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
174,0.56753705365973,0.28125,32,12,20,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,63,0,0,0
175,0.18008560940166768,-0.6666666666666667,8,0,40,0.6810744611093551,0.7916666666666666,1.0,1.0,0.3068528194400546,0.3068528194400546,0.7345051010504986,1.818546133838694,2.0,0.9535263884601572,0.8181818181818181,47,0,0,0
176,0.2350370536597299,-0.5546875,24,6,98,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
177,0.18524538699306325,-0.6770833333333333,14,2,80,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
178,0.2810787203263966,-0.4375,24,4,68,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
179,0.60191205365973,0.36458333333333337,40,34,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
180,0.3172691965168727,-0.3482142857142858,26,14,72,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
181,0.19035557650990173,-0.6625000000000001,0,36,124,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,159,0,0,0
182,0.7459008439327917,0.75,80,80,0,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,159,0,0,0
183,0.6571898314375078,0.5,12,128,4,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
184,0.6977453869930632,0.6041666666666667,56,28,12,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
185,0.73941205365973,0.7083333333333333,64,24,8,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
186,0.6060787203263966,0.375,48,24,24,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
187,0.6627453869930633,0.5138888888888888,64,60,20,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
